Protocol,Port,Domain,Request Status,Screenshot Path, Source Path
https,443,doehrs-ih-devtest2.csd.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.doehrs-ih-devtest2.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.doehrs-ih-devtest2.csd.disa.mil.txt
https,443,doehrs-test.csd.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.doehrs-test.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.doehrs-test.csd.disa.mil.txt
https,443,ds-13.c3pki.chamb.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.ds-13.c3pki.chamb.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.ds-13.c3pki.chamb.disa.mil.txt
https,443,dtcs.pac.disa.mil,Successful,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.dtcs.pac.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.dtcs.pac.disa.mil.txt
https,443,dtcswp.pac.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.dtcswp.pac.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.dtcswp.pac.disa.mil.txt
https,443,e1017.d.akamaiedge.akamai.csd.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.e1017.d.akamaiedge.akamai.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.e1017.d.akamaiedge.akamai.csd.disa.mil.txt
https,443,e1017.d.akamaiedge.akamai.csd.disa.mil.0.1.cn.akamaiedge.akamai.csd.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.e1017.d.akamaiedge.akamai.csd.disa.mil.0.1.cn.akamaiedge.akamai.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.e1017.d.akamaiedge.akamai.csd.disa.mil.0.1.cn.akamaiedge.akamai.csd.disa.mil.txt
https,443,e1022.d.akamaiedge.akamai.csd.disa.mil,Successful,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.e1022.d.akamaiedge.akamai.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.e1022.d.akamaiedge.akamai.csd.disa.mil.txt
https,443,e1039.d.akamaiedge.akamai.csd.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.e1039.d.akamaiedge.akamai.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.e1039.d.akamaiedge.akamai.csd.disa.mil.txt
https,443,e1039.d.akamaiedge.akamai.csd.disa.mil.0.1.cn.akamaiedge.akamai.csd.disa.mil,Successful,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.e1039.d.akamaiedge.akamai.csd.disa.mil.0.1.cn.akamaiedge.akamai.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.e1039.d.akamaiedge.akamai.csd.disa.mil.0.1.cn.akamaiedge.akamai.csd.disa.mil.txt
https,443,e1068.d.akamaiedge.akamai.csd.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.e1068.d.akamaiedge.akamai.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.e1068.d.akamaiedge.akamai.csd.disa.mil.txt
https,443,e1074.d.akamaiedge.akamai.csd.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.e1074.d.akamaiedge.akamai.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.e1074.d.akamaiedge.akamai.csd.disa.mil.txt
https,443,e1074.d.akamaiedge.akamai.csd.disa.mil.0.1.cn.akamaiedge.akamai.csd.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.e1074.d.akamaiedge.akamai.csd.disa.mil.0.1.cn.akamaiedge.akamai.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.e1074.d.akamaiedge.akamai.csd.disa.mil.0.1.cn.akamaiedge.akamai.csd.disa.mil.txt
https,443,e1082.d.akamaiedge.akamai.csd.disa.mil,Successful,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.e1082.d.akamaiedge.akamai.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.e1082.d.akamaiedge.akamai.csd.disa.mil.txt
https,443,e1082.d.akamaiedge.akamai.csd.disa.mil.0.1.cn.akamaiedge.akamai.csd.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.e1082.d.akamaiedge.akamai.csd.disa.mil.0.1.cn.akamaiedge.akamai.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.e1082.d.akamaiedge.akamai.csd.disa.mil.0.1.cn.akamaiedge.akamai.csd.disa.mil.txt
https,443,e1093.d.akamaiedge.akamai.csd.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.e1093.d.akamaiedge.akamai.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.e1093.d.akamaiedge.akamai.csd.disa.mil.txt
https,443,e1120.d.akamaiedge.akamai.csd.disa.mil.0.1.cn.akamaiedge.akamai.csd.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.e1120.d.akamaiedge.akamai.csd.disa.mil.0.1.cn.akamaiedge.akamai.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.e1120.d.akamaiedge.akamai.csd.disa.mil.0.1.cn.akamaiedge.akamai.csd.disa.mil.txt
https,443,eas.csd.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.eas.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.eas.csd.disa.mil.txt
https,443,easdemotrain.csd.disa.mil,Successful,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.easdemotrain.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.easdemotrain.csd.disa.mil.txt
https,443,easdtept.csd.disa.mil,Successful,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.easdemotrain.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.easdtept.csd.disa.mil.txt
https,443,east-ra.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.east-ra.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.east-ra.disa.mil.txt
