Protocol,Port,Domain,Request Status,Screenshot Path, Source Path
https,443,www.marforcom.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.marforcom.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.marforcom.marines.mil.txt
https,443,www.marforcyber.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.marforcyber.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.marforcyber.marines.mil.txt
https,443,www.marforeur.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.marforeur.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.marforeur.marines.mil.txt
https,443,www.marforpac.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.marforpac.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.marforpac.marines.mil.txt
https,443,www.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.marines.mil.txt
https,443,www.mcasiwakunijp.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.mcasiwakunijp.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.mcasiwakunijp.marines.mil.txt
https,443,www.mcbhawaii.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.mcbhawaii.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.mcbhawaii.marines.mil.txt
https,443,www.mccdc.marines.mil,Successful,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.mccdc.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.mccdc.marines.mil.txt
https,443,www.mcicom.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.mcicom.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.mcicom.marines.mil.txt
https,443,www.mci.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.mci.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.mci.marines.mil.txt
