Protocol,Port,Domain,Request Status,Screenshot Path, Source Path
https,443,sso-mbps.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.sso-mbps.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.sso-mbps.erdc.dren.mil.txt
https,443,sts.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.sts.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.sts.erdc.dren.mil.txt
https,443,test.el.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.test.el.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.test.el.erdc.dren.mil.txt
https,443,tlp.el.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.tlp.el.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.tlp.el.erdc.dren.mil.txt
https,443,tlpsearch.el.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.tlpsearch.el.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.tlpsearch.el.erdc.dren.mil.txt
https,443,toxicogenomics.el.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.toxicogenomics.el.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.toxicogenomics.el.erdc.dren.mil.txt
https,443,training2-mbps.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.training2-mbps.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.training2-mbps.erdc.dren.mil.txt
https,443,training.sms.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.training.sms.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.training.sms.erdc.dren.mil.txt
https,443,transportation.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.transportation.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.transportation.erdc.dren.mil.txt
https,443,umip.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.umip.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.umip.erdc.dren.mil.txt
https,443,vdi.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.vdi.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.vdi.erdc.dren.mil.txt
https,443,vdl.afrl.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.vdl.afrl.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.vdl.afrl.dren.mil.txt
https,443,webmail.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.webmail.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.webmail.erdc.dren.mil.txt
https,443,webvpn-apg.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.webvpn-apg.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.webvpn-apg.dren.mil.txt
https,443,webvpn-sandiego.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.webvpn-sandiego.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.webvpn-sandiego.dren.mil.txt
https,443,wizards.mrsi.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.wizards.mrsi.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.wizards.mrsi.erdc.dren.mil.txt
https,443,www.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.www.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.www.dren.mil.txt
https,443,www.sdms.afrl.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.www.sdms.afrl.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.www.sdms.afrl.dren.mil.txt
https,443,www.sms.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.www.sms.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.www.sms.erdc.dren.mil.txt
http,80,ugmhpc.w.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/http.ugmhpc.w.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/http.ugmhpc.w.dren.mil.txt
http,80,webvpn-wpafb.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/http.webvpn-wpafb.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/http.webvpn-wpafb.dren.mil.txt
http,80,wwwhpc.w.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/http.wwwhpc.w.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/http.wwwhpc.w.dren.mil.txt
http,80,www.vtc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/http.www.vtc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/http.www.vtc.dren.mil.txt
http,80,wwwvtcdren.w.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/http.wwwvtcdren.w.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/http.wwwvtcdren.w.dren.mil.txt
